date,state,district,pincode,bio_age_5_17,bio_age_17_
10-09-2025,Tamil Nadu,Krishnagiri,635103,3,2
10-09-2025,Tamil Nadu,Krishnagiri,635105,1,5
10-09-2025,Tamil Nadu,Krishnagiri,635120,6,5
10-09-2025,Tamil Nadu,Krishnagiri,635126,14,12
10-09-2025,Tamil Nadu,Krishnagiri,635201,4,5
15-09-2025,Tamil Nadu,Krishnagiri,635107,15,17
15-09-2025,Tamil Nadu,Krishnagiri,635110,5,9
15-09-2025,Tamil Nadu,Krishnagiri,635113,8,10
15-09-2025,Tamil Nadu,Krishnagiri,635116,5,9
15-09-2025,Tamil Nadu,Krishnagiri,635118,3,13
15-09-2025,Tamil Nadu,Krishnagiri,635120,4,3
15-09-2025,Tamil Nadu,Krishnagiri,635201,1,4
15-09-2025,Tamil Nadu,Krishnagiri,635306,5,6
15-09-2025,Tamil Nadu,Krishnagiri,635307,13,10
13-09-2025,Tamil Nadu,Krishnagiri,635106,1,0
13-09-2025,Tamil Nadu,Krishnagiri,635110,4,1
13-09-2025,Tamil Nadu,Krishnagiri,635116,5,3
13-09-2025,Tamil Nadu,Krishnagiri,635118,0,3
13-09-2025,Tamil Nadu,Krishnagiri,635124,1,4
13-09-2025,Tamil Nadu,Krishnagiri,635201,6,5
13-09-2025,Tamil Nadu,Krishnagiri,635203,11,6
18-09-2025,Tamil Nadu,Krishnagiri,635101,2,7
18-09-2025,Tamil Nadu,Krishnagiri,635105,3,3
18-09-2025,Tamil Nadu,Krishnagiri,635107,7,26
18-09-2025,Tamil Nadu,Krishnagiri,635108,5,4
18-09-2025,Tamil Nadu,Krishnagiri,635113,4,7
18-09-2025,Tamil Nadu,Krishnagiri,635117,6,20
18-09-2025,Tamil Nadu,Krishnagiri,635118,1,8
18-09-2025,Tamil Nadu,Krishnagiri,635120,0,3
18-09-2025,Tamil Nadu,Krishnagiri,635121,26,12
18-09-2025,Tamil Nadu,Krishnagiri,635123,0,1
18-09-2025,Tamil Nadu,Krishnagiri,635207,15,5
18-09-2025,Tamil Nadu,Krishnagiri,636902,4,1
19-09-2025,Tamil Nadu,Krishnagiri,635101,1,3
19-09-2025,Tamil Nadu,Krishnagiri,635102,1,4
19-09-2025,Tamil Nadu,Krishnagiri,635107,10,25
19-09-2025,Tamil Nadu,Krishnagiri,635111,1,0
19-09-2025,Tamil Nadu,Krishnagiri,635116,5,13
19-09-2025,Tamil Nadu,Krishnagiri,635123,1,1
19-09-2025,Tamil Nadu,Krishnagiri,635126,8,13
19-09-2025,Tamil Nadu,Krishnagiri,635206,4,8
19-09-2025,Tamil Nadu,Krishnagiri,635306,11,5
19-09-2025,Tamil Nadu,Krishnagiri,636806,1,0
22-09-2025,Tamil Nadu,Krishnagiri,635001,9,23
22-09-2025,Tamil Nadu,Krishnagiri,635102,0,7
22-09-2025,Tamil Nadu,Krishnagiri,635104,2,7
22-09-2025,Tamil Nadu,Krishnagiri,635106,0,3
22-09-2025,Tamil Nadu,Krishnagiri,635114,2,5
22-09-2025,Tamil Nadu,Krishnagiri,635118,0,5
22-09-2025,Tamil Nadu,Krishnagiri,635122,3,9
22-09-2025,Tamil Nadu,Krishnagiri,635123,3,4
22-09-2025,Tamil Nadu,Krishnagiri,635201,0,5
21-08-2025,Tamil Nadu,Krishnagiri,635108,3,2
21-08-2025,Tamil Nadu,Krishnagiri,635109,10,19
21-08-2025,Tamil Nadu,Krishnagiri,635123,1,1
21-08-2025,Tamil Nadu,Krishnagiri,635201,2,5
21-08-2025,Tamil Nadu,Krishnagiri,635203,25,8
21-08-2025,Tamil Nadu,Krishnagiri,635304,4,4
21-08-2025,Tamil Nadu,Krishnagiri,635307,19,5
21-08-2025,Tamil Nadu,Krishnagiri,636902,2,1
22-08-2025,Tamil Nadu,Krishnagiri,635113,12,7
22-08-2025,Tamil Nadu,Krishnagiri,635115,3,8
22-08-2025,Tamil Nadu,Krishnagiri,635118,4,6
22-08-2025,Tamil Nadu,Krishnagiri,635122,4,9
22-08-2025,Tamil Nadu,Krishnagiri,635201,4,1
26-08-2025,Tamil Nadu,Krishnagiri,635002,6,6
26-08-2025,Tamil Nadu,Krishnagiri,635102,9,6
26-08-2025,Tamil Nadu,Krishnagiri,635105,1,3
26-08-2025,Tamil Nadu,Krishnagiri,635106,2,2
26-08-2025,Tamil Nadu,Krishnagiri,635112,8,17
26-08-2025,Tamil Nadu,Krishnagiri,635118,1,12
26-08-2025,Tamil Nadu,Krishnagiri,635120,2,3
26-08-2025,Tamil Nadu,Krishnagiri,635201,2,4
26-08-2025,Tamil Nadu,Krishnagiri,635204,2,5
26-08-2025,Tamil Nadu,Krishnagiri,635304,3,7
26-08-2025,Tamil Nadu,Krishnagiri,636812,1,0
25-08-2025,Tamil Nadu,Krishnagiri,635002,8,6
25-08-2025,Tamil Nadu,Krishnagiri,635101,6,6
25-08-2025,Tamil Nadu,Krishnagiri,635102,14,7
25-08-2025,Tamil Nadu,Krishnagiri,635106,4,2
25-08-2025,Tamil Nadu,Krishnagiri,635108,3,6
25-08-2025,Tamil Nadu,Krishnagiri,635113,13,4
25-08-2025,Tamil Nadu,Krishnagiri,635114,0,2
25-08-2025,Tamil Nadu,Krishnagiri,635123,10,2
25-08-2025,Tamil Nadu,Krishnagiri,635126,8,10
25-08-2025,Tamil Nadu,Krishnagiri,635203,9,9
25-08-2025,Tamil Nadu,Krishnagiri,635304,2,8
01-09-2025,Tamil Nadu,Krishnagiri,635002,5,4
01-09-2025,Tamil Nadu,Krishnagiri,635102,1,6
01-09-2025,Tamil Nadu,Krishnagiri,635109,21,26
01-09-2025,Tamil Nadu,Krishnagiri,635114,6,3
01-09-2025,Tamil Nadu,Krishnagiri,635118,7,17
01-09-2025,Tamil Nadu,Krishnagiri,635121,7,12
01-09-2025,Tamil Nadu,Krishnagiri,635122,4,14
01-09-2025,Tamil Nadu,Krishnagiri,635203,7,4
01-09-2025,Tamil Nadu,Krishnagiri,635206,7,4
01-09-2025,Tamil Nadu,Krishnagiri,635207,7,6
13-07-2025,Tamil Nadu,Krishnagiri,635107,1,1
13-07-2025,Tamil Nadu,Krishnagiri,635118,0,3
13-07-2025,Tamil Nadu,Krishnagiri,635121,1,1
12-07-2025,Tamil Nadu,Krishnagiri,635105,8,6
12-07-2025,Tamil Nadu,Krishnagiri,635111,0,2
12-07-2025,Tamil Nadu,Krishnagiri,635117,5,8
12-07-2025,Tamil Nadu,Krishnagiri,635123,5,1
12-07-2025,Tamil Nadu,Krishnagiri,635126,8,4
12-07-2025,Tamil Nadu,Krishnagiri,635201,3,9
15-07-2025,Tamil Nadu,Krishnagiri,635001,9,36
15-07-2025,Tamil Nadu,Krishnagiri,635104,4,3
15-07-2025,Tamil Nadu,Krishnagiri,635107,6,16
15-07-2025,Tamil Nadu,Krishnagiri,635109,13,53
15-07-2025,Tamil Nadu,Krishnagiri,635110,1,10
15-07-2025,Tamil Nadu,Krishnagiri,635111,0,1
15-07-2025,Tamil Nadu,Krishnagiri,635114,0,6
15-07-2025,Tamil Nadu,Krishnagiri,635115,2,6
15-07-2025,Tamil Nadu,Krishnagiri,635116,0,2
15-07-2025,Tamil Nadu,Krishnagiri,635124,1,3
15-07-2025,Tamil Nadu,Krishnagiri,635126,6,16
15-07-2025,Tamil Nadu,Krishnagiri,635203,3,4
15-07-2025,Tamil Nadu,Krishnagiri,636806,0,1
04-08-2025,Tamil Nadu,Krishnagiri,635101,4,8
04-08-2025,Tamil Nadu,Krishnagiri,635102,11,9
04-08-2025,Tamil Nadu,Krishnagiri,635105,2,11
04-08-2025,Tamil Nadu,Krishnagiri,635108,2,3
04-08-2025,Tamil Nadu,Krishnagiri,635116,8,19
04-08-2025,Tamil Nadu,Krishnagiri,635117,10,13
04-08-2025,Tamil Nadu,Krishnagiri,635118,9,10
04-08-2025,Tamil Nadu,Krishnagiri,635126,8,4
04-08-2025,Tamil Nadu,Krishnagiri,635203,14,7
04-08-2025,Tamil Nadu,Krishnagiri,635207,8,11
05-08-2025,Tamil Nadu,Krishnagiri,635001,16,28
05-08-2025,Tamil Nadu,Krishnagiri,635112,21,14
05-08-2025,Tamil Nadu,Krishnagiri,635119,1,4
05-08-2025,Tamil Nadu,Krishnagiri,635121,4,13
05-08-2025,Tamil Nadu,Krishnagiri,635123,0,8
05-08-2025,Tamil Nadu,Krishnagiri,635124,0,1
29-08-2025,Tamil Nadu,Krishnagiri,636806,0,1
29-08-2025,Tamil Nadu,Krishnagiri,635109,16,41
29-08-2025,Tamil Nadu,Krishnagiri,635114,3,8
29-08-2025,Tamil Nadu,Krishnagiri,635120,14,5
29-08-2025,Tamil Nadu,Krishnagiri,635124,0,1
29-08-2025,Tamil Nadu,Krishnagiri,635204,1,3
26-10-2025,Tamil Nadu,Krishnagiri,635103,2,2
26-10-2025,Tamil Nadu,Krishnagiri,635109,2,0
26-10-2025,Tamil Nadu,Krishnagiri,635121,1,0
26-10-2025,Tamil Nadu,Krishnagiri,635124,1,0
25-10-2025,Tamil Nadu,Krishnagiri,635102,22,9
25-10-2025,Tamil Nadu,Krishnagiri,635106,1,1
25-10-2025,Tamil Nadu,Krishnagiri,635110,17,4
25-10-2025,Tamil Nadu,Krishnagiri,635112,33,15
25-10-2025,Tamil Nadu,Krishnagiri,635115,25,3
25-10-2025,Tamil Nadu,Krishnagiri,635206,47,4
25-10-2025,Tamil Nadu,Krishnagiri,635307,11,6
27-10-2025,Tamil Nadu,Krishnagiri,635102,23,3
27-10-2025,Tamil Nadu,Krishnagiri,635104,28,8
27-10-2025,Tamil Nadu,Krishnagiri,635106,6,2
27-10-2025,Tamil Nadu,Krishnagiri,635111,3,6
27-10-2025,Tamil Nadu,Krishnagiri,635112,45,20
27-10-2025,Tamil Nadu,Krishnagiri,635116,22,4
27-10-2025,Tamil Nadu,Krishnagiri,635117,17,5
27-10-2025,Tamil Nadu,Krishnagiri,635121,29,6
27-10-2025,Tamil Nadu,Krishnagiri,635124,4,1
27-10-2025,Tamil Nadu,Krishnagiri,635204,15,10
27-10-2025,Tamil Nadu,Krishnagiri,635304,54,7
24-10-2025,Tamil Nadu,Krishnagiri,635103,9,3
24-10-2025,Tamil Nadu,Krishnagiri,635105,15,4
24-10-2025,Tamil Nadu,Krishnagiri,635108,32,8
24-10-2025,Tamil Nadu,Krishnagiri,635116,19,5
24-10-2025,Tamil Nadu,Krishnagiri,635120,22,6
24-10-2025,Tamil Nadu,Krishnagiri,635123,10,12
24-10-2025,Tamil Nadu,Krishnagiri,635307,44,7
24-10-2025,Tamil Nadu,Krishnagiri,636812,1,0
23-10-2025,Tamil Nadu,Krishnagiri,635102,11,12
23-10-2025,Tamil Nadu,Krishnagiri,635104,11,6
23-10-2025,Tamil Nadu,Krishnagiri,635111,0,1
23-10-2025,Tamil Nadu,Krishnagiri,635113,66,5
23-10-2025,Tamil Nadu,Krishnagiri,635118,12,5
23-10-2025,Tamil Nadu,Krishnagiri,635121,22,7
23-10-2025,Tamil Nadu,Krishnagiri,635124,2,1
23-10-2025,Tamil Nadu,Krishnagiri,635204,7,4
23-10-2025,Tamil Nadu,Krishnagiri,635206,36,12
23-10-2025,Tamil Nadu,Krishnagiri,635307,26,9
23-10-2025,Tamil Nadu,Krishnagiri,636806,2,0
28-10-2025,Tamil Nadu,Krishnagiri,635102,25,6
28-10-2025,Tamil Nadu,Krishnagiri,635104,28,9
28-10-2025,Tamil Nadu,Krishnagiri,635106,3,6
28-10-2025,Tamil Nadu,Krishnagiri,635115,21,4
28-10-2025,Tamil Nadu,Krishnagiri,635119,13,2
28-10-2025,Tamil Nadu,Krishnagiri,636902,9,5
04-11-2025,Tamil Nadu,Krishnagiri,635103,9,3
04-11-2025,Tamil Nadu,Krishnagiri,635119,16,1
04-11-2025,Tamil Nadu,Krishnagiri,635124,2,1
04-11-2025,Tamil Nadu,Krishnagiri,635207,32,10
04-11-2025,Tamil Nadu,Krishnagiri,635306,32,12
04-11-2025,Tamil Nadu,Krishnagiri,636902,6,0
30-10-2025,Tamil Nadu,Krishnagiri,635103,17,8
30-10-2025,Tamil Nadu,Krishnagiri,635110,29,7
30-10-2025,Tamil Nadu,Krishnagiri,635111,2,2
30-10-2025,Tamil Nadu,Krishnagiri,635117,64,18
30-10-2025,Tamil Nadu,Krishnagiri,635118,24,11
30-10-2025,Tamil Nadu,Krishnagiri,635120,19,4
30-10-2025,Tamil Nadu,Krishnagiri,635121,24,8
30-10-2025,Tamil Nadu,Krishnagiri,635122,38,11
30-10-2025,Tamil Nadu,Krishnagiri,635126,30,9
30-10-2025,Tamil Nadu,Krishnagiri,635203,34,19
30-10-2025,Tamil Nadu,Krishnagiri,635206,30,9
29-10-2025,Tamil Nadu,Krishnagiri,635002,10,3
29-10-2025,Tamil Nadu,Krishnagiri,635102,28,3
29-10-2025,Tamil Nadu,Krishnagiri,635121,20,6
29-10-2025,Tamil Nadu,Krishnagiri,635124,3,2
29-10-2025,Tamil Nadu,Krishnagiri,635126,25,4
29-10-2025,Tamil Nadu,Krishnagiri,635204,12,10
29-10-2025,Tamil Nadu,Krishnagiri,635206,32,12
29-10-2025,Tamil Nadu,Krishnagiri,635304,26,5
29-10-2025,Tamil Nadu,Krishnagiri,635306,19,10
31-10-2025,Tamil Nadu,Krishnagiri,635101,23,10
31-10-2025,Tamil Nadu,Krishnagiri,635102,37,6
31-10-2025,Tamil Nadu,Krishnagiri,635110,23,8
31-10-2025,Tamil Nadu,Krishnagiri,635120,20,3
31-10-2025,Tamil Nadu,Krishnagiri,635201,15,5
31-10-2025,Tamil Nadu,Krishnagiri,636902,2,1
02-11-2025,Tamil Nadu,Krishnagiri,635103,4,0
02-11-2025,Tamil Nadu,Krishnagiri,635117,1,0
02-11-2025,Tamil Nadu,Krishnagiri,635306,2,1
03-11-2025,Tamil Nadu,Krishnagiri,635101,16,7
03-11-2025,Tamil Nadu,Krishnagiri,635118,16,10
03-11-2025,Tamil Nadu,Krishnagiri,635124,11,1
03-11-2025,Tamil Nadu,Krishnagiri,635207,64,8
01-11-2025,Tamil Nadu,Krishnagiri,635107,52,18
01-11-2025,Tamil Nadu,Krishnagiri,635118,19,1
01-11-2025,Tamil Nadu,Krishnagiri,635119,20,4
01-11-2025,Tamil Nadu,Krishnagiri,635121,19,10
01-11-2025,Tamil Nadu,Krishnagiri,635122,14,6
01-11-2025,Tamil Nadu,Krishnagiri,635123,20,9
01-11-2025,Tamil Nadu,Krishnagiri,635304,25,3
01-11-2025,Tamil Nadu,Krishnagiri,635306,11,4
05-11-2025,Tamil Nadu,Krishnagiri,635106,6,1
05-11-2025,Tamil Nadu,Krishnagiri,635109,95,31
05-11-2025,Tamil Nadu,Krishnagiri,635114,17,8
05-11-2025,Tamil Nadu,Krishnagiri,635117,28,7
05-11-2025,Tamil Nadu,Krishnagiri,635120,6,8
05-11-2025,Tamil Nadu,Krishnagiri,635126,26,11
22-11-2025,Tamil Nadu,Krishnagiri,635102,16,9
22-11-2025,Tamil Nadu,Krishnagiri,635104,14,4
22-11-2025,Tamil Nadu,Krishnagiri,635110,12,3
22-11-2025,Tamil Nadu,Krishnagiri,635112,29,11
22-11-2025,Tamil Nadu,Krishnagiri,635120,11,7
22-11-2025,Tamil Nadu,Krishnagiri,635123,12,1
22-11-2025,Tamil Nadu,Krishnagiri,635207,10,3
22-11-2025,Tamil Nadu,Krishnagiri,636806,0,1
23-11-2025,Tamil Nadu,Krishnagiri,635102,2,1
23-11-2025,Tamil Nadu,Krishnagiri,635103,2,7
23-11-2025,Tamil Nadu,Krishnagiri,635304,0,1
05-12-2025,Tamil Nadu,Krishnagiri,635108,19,3
05-12-2025,Tamil Nadu,Krishnagiri,635113,13,11
05-12-2025,Tamil Nadu,Krishnagiri,636806,1,2
04-12-2025,Tamil Nadu,Krishnagiri,635102,33,3
04-12-2025,Tamil Nadu,Krishnagiri,635112,18,26
04-12-2025,Tamil Nadu,Krishnagiri,635114,8,4
04-12-2025,Tamil Nadu,Krishnagiri,635115,12,8
04-12-2025,Tamil Nadu,Krishnagiri,635120,7,8
04-12-2025,Tamil Nadu,Krishnagiri,635124,3,1
04-12-2025,Tamil Nadu,Krishnagiri,635201,5,9
04-12-2025,Tamil Nadu,Krishnagiri,635204,4,7
04-12-2025,Tamil Nadu,Krishnagiri,635304,10,15
04-12-2025,Tamil Nadu,Krishnagiri,636902,17,10
10-12-2025,Tamil Nadu,Krishnagiri,635001,29,31
10-12-2025,Tamil Nadu,Krishnagiri,635115,9,11
10-12-2025,Tamil Nadu,Krishnagiri,635201,4,3
10-12-2025,Tamil Nadu,Krishnagiri,635307,19,18
07-11-2025,Tamil Nadu,Krishnagiri,635001,62,43
07-11-2025,Tamil Nadu,Krishnagiri,635104,24,4
07-11-2025,Tamil Nadu,Krishnagiri,635109,83,23
07-11-2025,Tamil Nadu,Krishnagiri,635112,33,22
07-11-2025,Tamil Nadu,Krishnagiri,635119,10,11
07-11-2025,Tamil Nadu,Krishnagiri,636902,8,1
06-11-2025,Tamil Nadu,Krishnagiri,635001,71,54
06-11-2025,Tamil Nadu,Krishnagiri,635107,23,8
06-11-2025,Tamil Nadu,Krishnagiri,635109,93,21
06-11-2025,Tamil Nadu,Krishnagiri,635110,15,6
06-11-2025,Tamil Nadu,Krishnagiri,635121,27,20
06-11-2025,Tamil Nadu,Krishnagiri,635304,13,5
06-11-2025,Tamil Nadu,Krishnagiri,635307,24,10
06-12-2025,Tamil Nadu,Krishnagiri,635112,31,22
06-12-2025,Tamil Nadu,Krishnagiri,635116,25,5
06-12-2025,Tamil Nadu,Krishnagiri,635121,7,8
06-12-2025,Tamil Nadu,Krishnagiri,635122,7,5
06-12-2025,Tamil Nadu,Krishnagiri,635204,17,5
06-12-2025,Tamil Nadu,Krishnagiri,635303,1,0
06-12-2025,Tamil Nadu,Krishnagiri,635304,14,5
06-12-2025,Tamil Nadu,Krishnagiri,635306,9,5
07-12-2025,Tamil Nadu,Krishnagiri,635109,2,0
07-12-2025,Tamil Nadu,Krishnagiri,635304,1,0
07-12-2025,Tamil Nadu,Krishnagiri,635307,2,0
03-12-2025,Tamil Nadu,Krishnagiri,635001,51,26
03-12-2025,Tamil Nadu,Krishnagiri,635113,19,20
03-12-2025,Tamil Nadu,Krishnagiri,635115,13,9
03-12-2025,Tamil Nadu,Krishnagiri,635116,33,13
03-12-2025,Tamil Nadu,Krishnagiri,635117,42,18
03-12-2025,Tamil Nadu,Krishnagiri,635201,9,4
03-12-2025,Tamil Nadu,Krishnagiri,635307,13,10
03-12-2025,Tamil Nadu,Krishnagiri,636806,2,0
02-12-2025,Tamil Nadu,Krishnagiri,635001,30,30
02-12-2025,Tamil Nadu,Krishnagiri,635104,28,8
02-12-2025,Tamil Nadu,Krishnagiri,635105,9,6
02-12-2025,Tamil Nadu,Krishnagiri,635110,12,10
02-12-2025,Tamil Nadu,Krishnagiri,635116,29,11
02-12-2025,Tamil Nadu,Krishnagiri,635119,10,2
02-12-2025,Tamil Nadu,Krishnagiri,635124,3,1
02-12-2025,Tamil Nadu,Krishnagiri,635203,21,23
02-12-2025,Tamil Nadu,Krishnagiri,635207,16,18
02-12-2025,Tamil Nadu,Krishnagiri,636806,1,1
11-12-2025,Tamil Nadu,Krishnagiri,635103,9,5
11-12-2025,Tamil Nadu,Krishnagiri,635105,13,6
11-12-2025,Tamil Nadu,Krishnagiri,635107,24,20
11-12-2025,Tamil Nadu,Krishnagiri,635115,5,9
11-12-2025,Tamil Nadu,Krishnagiri,635116,25,13
11-12-2025,Tamil Nadu,Krishnagiri,635119,6,9
11-12-2025,Tamil Nadu,Krishnagiri,635121,16,10
11-12-2025,Tamil Nadu,Krishnagiri,635204,5,5
11-12-2025,Tamil Nadu,Krishnagiri,635307,30,9
21-11-2025,Tamil Nadu,Krishnagiri,635107,25,28
21-11-2025,Tamil Nadu,Krishnagiri,635108,8,8
21-11-2025,Tamil Nadu,Krishnagiri,635114,7,6
21-11-2025,Tamil Nadu,Krishnagiri,635115,30,6
21-11-2025,Tamil Nadu,Krishnagiri,635117,30,13
21-11-2025,Tamil Nadu,Krishnagiri,635121,22,18
21-11-2025,Tamil Nadu,Krishnagiri,635204,19,4
21-11-2025,Tamil Nadu,Krishnagiri,635206,24,13
21-11-2025,Tamil Nadu,Krishnagiri,635307,48,19
21-11-2025,Tamil Nadu,Krishnagiri,636812,2,0
18-11-2025,Tamil Nadu,Krishnagiri,635101,8,4
18-11-2025,Tamil Nadu,Krishnagiri,635104,35,9
18-11-2025,Tamil Nadu,Krishnagiri,635109,111,34
18-11-2025,Tamil Nadu,Krishnagiri,635110,17,8
18-11-2025,Tamil Nadu,Krishnagiri,635111,2,1
18-11-2025,Tamil Nadu,Krishnagiri,635119,13,4
18-11-2025,Tamil Nadu,Krishnagiri,635126,36,12
18-11-2025,Tamil Nadu,Krishnagiri,635204,25,16
19-11-2025,Tamil Nadu,Krishnagiri,635001,31,45
19-11-2025,Tamil Nadu,Krishnagiri,635103,12,7
19-11-2025,Tamil Nadu,Krishnagiri,635105,9,5
19-11-2025,Tamil Nadu,Krishnagiri,635106,11,0
19-11-2025,Tamil Nadu,Krishnagiri,635109,92,53
19-11-2025,Tamil Nadu,Krishnagiri,635116,47,12
19-11-2025,Tamil Nadu,Krishnagiri,635203,22,15
19-11-2025,Tamil Nadu,Krishnagiri,635206,10,9
19-11-2025,Tamil Nadu,Krishnagiri,635207,19,12
19-11-2025,Tamil Nadu,Krishnagiri,635307,36,7
19-11-2025,Tamil Nadu,Krishnagiri,636902,3,3
20-11-2025,Tamil Nadu,Krishnagiri,635107,26,22
20-11-2025,Tamil Nadu,Krishnagiri,635109,68,39
20-11-2025,Tamil Nadu,Krishnagiri,635114,10,16
20-11-2025,Tamil Nadu,Krishnagiri,635117,26,20
20-11-2025,Tamil Nadu,Krishnagiri,635204,10,7
13-11-2025,Tamil Nadu,Krishnagiri,635001,51,60
13-11-2025,Tamil Nadu,Krishnagiri,635105,5,3
13-11-2025,Tamil Nadu,Krishnagiri,635108,13,8
13-11-2025,Tamil Nadu,Krishnagiri,635114,9,7
13-11-2025,Tamil Nadu,Krishnagiri,635116,48,8
13-11-2025,Tamil Nadu,Krishnagiri,635120,11,6
13-11-2025,Tamil Nadu,Krishnagiri,635124,3,2
13-11-2025,Tamil Nadu,Krishnagiri,635203,34,14
13-11-2025,Tamil Nadu,Krishnagiri,635304,14,13
15-11-2025,Tamil Nadu,Krishnagiri,635001,65,38
15-11-2025,Tamil Nadu,Krishnagiri,635104,17,11
15-11-2025,Tamil Nadu,Krishnagiri,635105,4,7
15-11-2025,Tamil Nadu,Krishnagiri,635110,21,5
15-11-2025,Tamil Nadu,Krishnagiri,635124,13,3
15-11-2025,Tamil Nadu,Krishnagiri,635203,21,8
15-11-2025,Tamil Nadu,Krishnagiri,635204,13,4
15-11-2025,Tamil Nadu,Krishnagiri,635306,6,1
14-11-2025,Tamil Nadu,Krishnagiri,635102,25,8
14-11-2025,Tamil Nadu,Krishnagiri,635104,27,13
14-11-2025,Tamil Nadu,Krishnagiri,635108,13,7
14-11-2025,Tamil Nadu,Krishnagiri,635112,24,22
14-11-2025,Tamil Nadu,Krishnagiri,635114,5,4
14-11-2025,Tamil Nadu,Krishnagiri,635115,30,7
14-11-2025,Tamil Nadu,Krishnagiri,635116,21,6
14-11-2025,Tamil Nadu,Krishnagiri,635206,17,11
14-11-2025,Tamil Nadu,Krishnagiri,635304,11,9
08-11-2025,Tamil Nadu,Krishnagiri,635001,27,25
08-11-2025,Tamil Nadu,Krishnagiri,635104,23,6
08-11-2025,Tamil Nadu,Krishnagiri,635115,18,7
08-11-2025,Tamil Nadu,Krishnagiri,635122,20,8
08-11-2025,Tamil Nadu,Krishnagiri,635126,17,2
08-11-2025,Tamil Nadu,Krishnagiri,635206,15,6
10-11-2025,Tamil Nadu,Krishnagiri,635101,9,4
10-11-2025,Tamil Nadu,Krishnagiri,635104,23,14
10-11-2025,Tamil Nadu,Krishnagiri,635109,63,27
10-11-2025,Tamil Nadu,Krishnagiri,635112,32,13
10-11-2025,Tamil Nadu,Krishnagiri,635115,21,16
10-11-2025,Tamil Nadu,Krishnagiri,635122,26,16
10-11-2025,Tamil Nadu,Krishnagiri,635123,12,2
10-11-2025,Tamil Nadu,Krishnagiri,635126,12,8
10-11-2025,Tamil Nadu,Krishnagiri,635203,35,20
10-11-2025,Tamil Nadu,Krishnagiri,635206,10,19
10-11-2025,Tamil Nadu,Krishnagiri,635306,6,12
09-11-2025,Tamil Nadu,Krishnagiri,635104,1,0
09-11-2025,Tamil Nadu,Krishnagiri,635107,0,1
12-11-2025,Tamil Nadu,Krishnagiri,635101,9,4
12-11-2025,Tamil Nadu,Krishnagiri,635104,30,12
12-11-2025,Tamil Nadu,Krishnagiri,635105,11,4
12-11-2025,Tamil Nadu,Krishnagiri,635108,22,5
12-11-2025,Tamil Nadu,Krishnagiri,635114,7,8
12-11-2025,Tamil Nadu,Krishnagiri,635120,11,8
12-11-2025,Tamil Nadu,Krishnagiri,635122,19,13
12-11-2025,Tamil Nadu,Krishnagiri,635201,11,5
12-11-2025,Tamil Nadu,Krishnagiri,636806,0,1
11-11-2025,Tamil Nadu,Krishnagiri,635002,13,10
11-11-2025,Tamil Nadu,Krishnagiri,635109,89,30
11-11-2025,Tamil Nadu,Krishnagiri,635110,10,3
11-11-2025,Tamil Nadu,Krishnagiri,635204,18,10
11-11-2025,Tamil Nadu,Krishnagiri,635206,12,2
11-11-2025,Tamil Nadu,Krishnagiri,636902,5,1
17-11-2025,Tamil Nadu,Krishnagiri,635001,52,38
17-11-2025,Tamil Nadu,Krishnagiri,635106,3,2
17-11-2025,Tamil Nadu,Krishnagiri,635108,9,6
17-11-2025,Tamil Nadu,Krishnagiri,635110,18,10
17-11-2025,Tamil Nadu,Krishnagiri,635116,20,4
17-11-2025,Tamil Nadu,Krishnagiri,635121,37,23
17-11-2025,Tamil Nadu,Krishnagiri,636902,5,4
24-11-2025,Tamil Nadu,Krishnagiri,635104,31,16
24-11-2025,Tamil Nadu,Krishnagiri,635105,13,7
24-11-2025,Tamil Nadu,Krishnagiri,635106,5,3
24-11-2025,Tamil Nadu,Krishnagiri,635108,11,5
24-11-2025,Tamil Nadu,Krishnagiri,635113,27,18
24-11-2025,Tamil Nadu,Krishnagiri,635114,12,10
24-11-2025,Tamil Nadu,Krishnagiri,635121,33,21
24-11-2025,Tamil Nadu,Krishnagiri,635204,15,8
24-11-2025,Tamil Nadu,Krishnagiri,636806,2,0
24-11-2025,Tamil Nadu,Krishnagiri,636812,1,0
25-11-2025,Tamil Nadu,Krishnagiri,635118,7,10
25-11-2025,Tamil Nadu,Krishnagiri,635124,4,1
25-11-2025,Tamil Nadu,Krishnagiri,635201,17,7
25-11-2025,Tamil Nadu,Krishnagiri,635306,18,7
26-11-2025,Tamil Nadu,Krishnagiri,635102,8,8
26-11-2025,Tamil Nadu,Krishnagiri,635107,18,18
26-11-2025,Tamil Nadu,Krishnagiri,635108,1,7
26-11-2025,Tamil Nadu,Krishnagiri,635110,10,7
26-11-2025,Tamil Nadu,Krishnagiri,635116,29,15
26-11-2025,Tamil Nadu,Krishnagiri,635120,12,6
26-11-2025,Tamil Nadu,Krishnagiri,635122,8,8
01-12-2025,Tamil Nadu,Krishnagiri,635103,4,4
01-12-2025,Tamil Nadu,Krishnagiri,635108,2,4
01-12-2025,Tamil Nadu,Krishnagiri,635115,11,13
01-12-2025,Tamil Nadu,Krishnagiri,635120,7,9
01-12-2025,Tamil Nadu,Krishnagiri,635121,18,18
01-12-2025,Tamil Nadu,Krishnagiri,635126,29,11
01-12-2025,Tamil Nadu,Krishnagiri,635307,36,23
27-11-2025,Tamil Nadu,Krishnagiri,635113,11,7
